"spkid","full_name","pdes","name","prefix","neo","pha","sats","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","BV","UB","IR","spec_B","spec_T","H_sigma","diameter_sigma","orbit_id","epoch","epoch_mjd","epoch_cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp_cal","per","per_y","moid","moid_ld","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","class","producer","data_arc","first_obs","last_obs","n_obs_used","n_del_obs_used","n_dop_obs_used","condition_code","rms","two_body","A1","A1_sigma","A2","A2_sigma","A3","A3_sigma","DT","DT_sigma"
1003049,"     C/2009 U5 (Grauer)","2009 U5",Grauer,C,,,0,,,11.8,,4.5,,,,,,,,,,,,,,,"JPL 26",2455229.5,55229,2010-02-02.0,J2000,0.9994,1.058e+04,6.094,25.47,121.17,23.81,360.00,21155.24,9.056e-07,2455369.99,2010-06-22.4,3.98e+08,1.09e+06,5.12,1.99e+03,0.943,2.76,2.1e-05,3.9e+02,2.6e-05,1.2e-04,7.5e-05,1.5e-03,7.0e-06,7.8e+02,5.0e-08,1.7e-02,2.2e+07,JFc,"Otto Matic",526,2009-10-23,2011-04-02,182,,,,.68401,,,,,,,,,
1003086,"     C/2009 UG89 (Lemmon)","2009 UG89",Lemmon,C,,,0,,,5.2,12.0,15.75,5.,0.03,,,,,,,,,,,,,"JPL 57",2455499.5,55499,2010-10-30.0,J2000,1.0080,-493.9,3.931,130.10,321.01,60.65,-0.00,,8.98e-05,2455546.76,2010-12-16.2,,,3.2,1.24e+03,0.232,-1.59,4.3e-06,2.7e-01,2.4e-06,1.4e-05,1.9e-05,5.8e-05,3.4e-06,,7.3e-08,3.6e-04,,HYP,"Otto Matic",918,2009-10-22,2012-04-27,966,,,,.59373,,,,,,,,,
1003051,"     C/2009 W2 (Boattini)","2009 W2",Boattini,C,,,0,,,6.9,11.7,10.,5.,0.03,,,,,,,,,,,,,"JPL 13",2455177.5,55177,2009-12-12.0,J2000,0.9996,1.548e+04,6.907,164.49,199.58,121.33,360.00,30958.68,5.116e-07,2455318.17,2010-05-01.6,7.04e+08,1.93e+06,5.95,2.32e+03,2.29,-3.14,5.4e-05,1.9e+03,6.1e-05,7.6e-05,6.9e-04,1.3e-03,1.3e-05,3.7e+03,9.2e-08,1.4e-02,1.3e+08,COM,"Otto Matic",686,2008-12-22,2010-11-08,93,,,,.59221,,,,,,,,,
1003080,"     P/2009 WX51 (Catalina)","2009 WX51",Catalina,P,Y,,0,,,20.6,,10.,,,,,,,,,,,,,,,"JPL 21",2455174.5,55174,2009-12-09.0,J2000,0.7403,3.08,0.800,9.59,31.76,118.02,350.32,5.36,0.1823,2455227.58,2010-01-31.0,1.97e+03,5.41,0.00933,3.63,0.508,2.71,9.4e-06,1.0e-04,2.0e-06,1.7e-04,4.4e-04,3.7e-04,5.1e-04,1.8e-04,9.2e-06,1.1e-04,1.0e-01,JFc,"Otto Matic",146,2009-11-22,2010-04-17,113,,,4,.49193,,,,,,,,,
1003052,"     C/2009 Y1 (Catalina)","2009 Y1",Catalina,C,,,0,,,6.4,11.5,14.25,5.,0.03,,,,,,,,,,,,,"JPL 83",2455591.5,55591,2011-01-30.0,J2000,0.9933,375.6,2.520,107.32,160.28,127.39,0.00,748.72,0.0001354,2455590.40,2011-01-28.9,2.66e+06,7.28e+03,1.8,699,1.66,-0.571,1.9e-06,1.1e-01,4.5e-07,1.1e-05,8.8e-06,2.2e-05,6.1e-08,2.1e-01,5.8e-08,9.1e-05,1.1e+03,COM,"Otto Matic",736,2009-12-17,2011-12-23,1677,,,,.5416,,,,,,,,,
1003053,"     P/2009 Y2 (Kowalski)","2009 Y2",Kowalski,P,,,0,,,6.2,15.9,28.75,5.,0.03,,,,,,,,,,,,,"JPL 16",2455207.5,55207,2010-01-11.0,J2000,0.6405,6.507,2.339,29.93,262.13,171.96,355.33,10.68,0.05938,2455286.19,2010-03-30.6,6.06e+03,16.6,1.36,528,2.27,2.29,1.0e-04,1.9e-03,4.4e-05,3.6e-04,7.5e-04,1.8e-03,2.3e-03,3.2e-03,2.6e-05,5.5e-03,2.7e+00,JFc,"Otto Matic",103,2009-12-20,2010-04-02,178,,,5,.59766,,,,,,,,,
1003057,"     C/2010 A4 (Siding Spring)","2010 A4","Siding Spring",C,,,0,,,7.1,13.5,15.5,5.,0.03,,,,,,,,,,,,,"JPL 22",2455320.5,55320,2010-05-04.0,J2000,0.9906,292.1,2.738,96.73,346.69,271.69,359.97,581.43,0.0001974,2455478.24,2010-10-08.7,1.82e+06,4.99e+03,2.53,985,0.156,-0.222,7.6e-06,2.4e-01,2.5e-06,4.9e-05,4.0e-05,1.1e-04,3.8e-05,4.7e-01,2.4e-07,4.8e-04,2.2e+03,COM,"Otto Matic",655,2010-01-12,2011-10-29,140,,,,.73395,,,,,,,,,
1003059,"     C/2010 B1 (Cardinal)","2010 B1",Cardinal,C,,,0,,,9.6,11.8,7.5,5.,0.03,,,,,,,,,,,,,"JPL 69",2455495.5,55495,2010-10-26.0,J2000,0.9990,2925,2.941,101.98,277.21,211.52,360.00,5846.98,6.231e-06,2455599.56,2011-02-07.0,5.78e+07,1.58e+05,2.07,804,1.93,-0.439,2.5e-06,7.3e+00,8.5e-07,1.4e-05,7.0e-06,3.4e-05,2.4e-06,1.5e+01,2.3e-08,1.4e-04,2.2e+05,COM,"Otto Matic",988,2010-01-19,2012-10-03,2090,,,,.54784,,,,,,,,,
1003061,"     P/2010 C1 (Scotti)","2010 C1",Scotti,P,,,0,,,7.3,13.5,13.75,5.,0.03,,,,,,,,,,,,,"JPL 14",2455264.5,55264,2010-03-09.0,J2000,0.2591,7.066,5.235,9.14,142.03,3.67,5.11,8.90,0.05248,2455167.11,2009-12-01.6,6.86e+03,18.8,4.25,1.65e+03,0.142,2.96,2.3e-05,2.5e-04,2.6e-05,7.2e-05,1.9e-04,8.5e-04,6.8e-04,3.1e-04,2.8e-06,9.2e-03,3.6e-01,JFc,"Otto Matic",854,2008-12-30,2011-05-03,95,,,4,.55891,,,,,,,,,
1003064,"     P/2010 D2 (WISE)","2010 D2",WISE,P,,,0,,,14.4,,4.5,,,,,,,,,,,,,,,"JPL 13",2455440.5,55440,2010-09-01.0,J2000,0.4530,6.69,3.659,57.18,319.84,120.07,10.24,9.72,0.05696,2455260.66,2010-03-05.1,6.32e+03,17.3,2.94,1.15e+03,0.99,1.87,2.7e-05,3.8e-04,3.4e-05,9.5e-05,5.0e-05,2.4e-03,1.6e-03,5.6e-04,4.9e-06,1.5e-02,5.4e-01,JFC,"Otto Matic",428,2010-02-25,2011-04-29,66,,,4,.71878,,,,,,,,,
1003065,"     C/2010 D3 (WISE)","2010 D3",WISE,C,,,0,,,12.1,,6.,,,,,,,,,,,,,,,"JPL 16",2455542.5,55542,2010-12-12.0,J2000,0.9996,1.144e+04,4.248,76.39,255.23,304.64,0.00,22876.41,8.055e-07,2455443.42,2010-09-03.9,4.47e+08,1.22e+06,3.59,1.4e+03,0.105,0.602,1.7e-05,5.1e+02,1.3e-05,5.5e-05,6.5e-05,4.1e-04,5.3e-06,1.0e+03,5.4e-08,3.1e-03,3.0e+07,COM,"Otto Matic",1203,2010-02-24,2013-06-11,87,,,,.77627,,,,,,,,,
1003068,"     C/2010 D4 (WISE)","2010 D4",WISE,C,,,0,,,11.6,,4.5,,,,,,,,,,,,,,,"JPL 14",2455298.5,55298,2010-04-12.0,J2000,0.8895,64.67,7.148,105.66,266.78,44.49,0.71,122.18,0.001895,2454921.43,2009-03-30.9,1.9e+05,520,6.37,2.48e+03,2.71,-0.789,4.1e-05,2.5e-02,5.6e-05,6.1e-05,1.4e-04,8.4e-04,4.3e-04,4.7e-02,1.1e-06,1.2e-02,1.1e+02,COM,"Otto Matic",1169,2008-06-06,2011-08-19,113,,,3,.57945,,,,,,,,,
1003066,"     C/2010 DG56 (WISE)","2010 DG56",WISE,C,,,0,,,17.8,,4.5,,,,,,,,,,,,,,,"JPL 11",2455374.5,55374,2010-06-27.0,J2000,0.9764,67.54,1.591,160.42,3.87,318.29,0.08,133.49,0.001776,2455332.06,2010-05-15.5,2.03e+05,555,0.65,253,0.808,-1.39,1.6e-05,4.5e-02,7.8e-06,6.0e-05,8.9e-05,6.1e-04,7.7e-05,8.9e-02,1.8e-06,1.0e-03,2.0e+02,COM,"Otto Matic",210,2010-02-18,2010-09-16,65,,,3,.86693,,,,,,,,,
1003067,"     C/2010 E1 (Garradd)","2010 E1",Garradd,C,,,0,,,11.9,14.8,9.75,5.,0.03,,,,,,,,,,,,,"JPL 13",2455286.5,55286,2010-03-31.0,J2000,0.9759,110.4,2.662,71.70,169.29,296.99,0.12,218.14,0.0008497,2455143.46,2009-11-07.9,4.24e+05,1.16e+03,2.07,804,1.51,0.679,1.5e-04,7.0e-01,9.2e-05,1.7e-03,9.1e-04,3.9e-03,1.2e-03,1.4e+00,8.1e-06,1.1e-02,4.0e+03,COM,"Otto Matic",63,2010-03-11,2010-05-13,143,,,,.68999,,,,,,,,,
1003069,"     P/2010 E2 (Jarnac)","2010 E2",Jarnac,P,,,0,,,14.4,16.4,10.,5.,0.03,,,,,,,,,,,,,"JPL 16",2455288.5,55288,2010-04-02.0,J2000,0.7224,8.64,2.399,15.44,177.90,8.29,359.77,14.88,0.03881,2455294.43,2010-04-07.9,9.28e+03,25.4,1.4,546,1.29,2.32,1.5e-05,5.1e-04,1.8e-05,2.1e-04,5.1e-05,2.7e-03,3.0e-04,8.8e-04,3.4e-06,7.9e-03,8.2e-01,JFc,"Otto Matic",128,2010-02-17,2010-06-25,344,,,4,.50844,,,,,,,,,
1003070,"     C/2010 E3 (WISE)","2010 E3",WISE,C,,,0,,,13.4,18.5,14.75,5.,0.03,,,,,,,,,,,,,"JPL 6",2455262.5,55262,2010-03-07.0,J2000,0.9922,291.5,2.269,96.36,117.27,50.43,359.99,580.80,0.000198,2455292.00,2010-04-05.5,1.82e+06,4.98e+03,1.55,601,2.32,-0.189,6.5e-03,2.5e+02,4.3e-03,9.0e-02,3.1e-02,2.8e-01,7.5e-03,4.9e+02,2.5e-04,7.2e-01,2.3e+06,COM,"Otto Matic",70,2010-01-04,2010-03-15,33,,,,.58228,,,,,,,,,
1003072,"     C/2010 E5 (Scotti)","2010 E5",Scotti,C,,,0,,,7.3,14.5,17.,5.,0.03,,,,,,,,,,,,,"JPL 15",2455288.5,55288,2010-04-02.0,J2000,0.8427,24.73,3.888,18.91,17.08,147.86,1.05,45.56,0.008016,2455156.95,2009-11-21.4,4.49e+04,123,2.91,1.13e+03,0.963,2.43,7.8e-05,1.1e-02,2.1e-04,6.7e-04,3.4e-04,1.4e-02,3.0e-04,2.1e-02,5.5e-06,7.5e-02,3.1e+01,JFc,"Otto Matic",113,2010-03-14,2010-07-05,121,,,4,.46143,,,,,,,,,
1003073,"     C/2010 F1 (Boattini)","2010 F1",Boattini,C,,,0,,,7.0,13.8,15.75,5.,0.03,,,,,,,,,,,,,"JPL 15",2455288.5,55288,2010-04-02.0,J2000,0.9475,68.38,3.588,64.94,344.39,127.51,0.25,133.17,0.001743,2455146.07,2009-11-10.5,2.07e+05,565,2.87,1.12e+03,0.945,1.06,1.2e-04,1.5e-01,9.8e-05,1.2e-03,7.6e-04,4.8e-03,8.4e-04,3.0e-01,5.9e-06,2.2e-02,6.9e+02,COM,"Otto Matic",100,2010-02-20,2010-05-31,301,,,4,.59904,,,,,,,,,
1003076,"     C/2010 F3 (Scotti)","2010 F3",Scotti,C,,,0,,,13.2,,4.5,,,,,,,,,,,,,,,"JPL 19",2455384.5,55384,2010-07-07.0,J2000,0.9133,62.8,5.447,4.65,157.41,31.26,359.94,120.15,0.001981,2455413.04,2010-08-04.5,1.82e+05,498,4.45,1.73e+03,0.0485,2.9,4.4e-05,3.3e-02,4.3e-05,6.7e-05,4.8e-04,2.9e-03,6.5e-05,6.2e-02,1.5e-06,2.7e-02,1.4e+02,JFc,"Otto Matic",430,2010-03-20,2011-05-24,135,,,3,.56816,,,,,,,,,
1003077,"     C/2010 F4 (Machholz)","2010 F4",Machholz,C,,,0,,,13.9,,10.,,,,,,,,,,,,,,,"JPL 9",2455285.5,55285,2010-03-30.0,J2000,1.0000,-1.683e+04,0.614,89.15,237.29,120.71,-0.00,,4.514e-07,2455292.61,2010-04-06.1,,,0.153,59.6,1.69,,4.0e-04,1.8e+05,5.2e-05,3.9e-03,2.3e-03,8.1e-03,5.3e-05,,7.4e-06,3.6e-03,,HYP,"Otto Matic",12,2010-03-26,2010-04-07,81,,,,.79104,T,,,,,,,,
1003085,"     C/2010 FB87 (WISE-Garradd)","2010 FB87",WISE-Garradd,C,,,0,,,11.1,,4.5,,,,,,,,,,,,,,,"JPL 57",2455709.5,55709,2011-05-28.0,J2000,0.9905,299.3,2.843,107.63,89.90,265.03,0.04,595.69,0.0001904,2455507.89,2010-11-07.3,1.89e+06,5.18e+03,2.54,988,0.0216,-0.614,4.0e-06,1.2e-01,1.7e-06,2.0e-05,1.6e-05,7.1e-05,2.4e-05,2.5e-01,1.2e-07,3.0e-04,1.2e+03,COM,"Otto Matic",755,2010-03-28,2012-04-21,613,,,,.60054,,,,,,,,,
1003078,"     C/2010 G1 (Boattini)","2010 G1",Boattini,C,,,0,,,14.1,16.0,4.5,5.,0.03,,,,,,,,,,,,,"JPL 11",2455297.5,55297,2010-04-11.0,J2000,0.9975,477.3,1.205,78.39,287.45,168.63,0.00,953.34,9.453e-05,2455289.04,2010-04-02.5,3.81e+06,1.04e+04,0.231,90,3.96,0.285,2.9e-04,5.5e+01,5.6e-05,7.9e-04,2.1e-03,1.4e-03,1.4e-04,1.1e+02,1.6e-05,1.3e-03,6.6e+05,COM,"Otto Matic",69,2010-04-05,2010-06-13,282,,,,.6449,,,,,,,,,
1003079,"     C/2010 G2 (Hill)","2010 G2",Hill,C,,,0,,,10.8,,6.25,,,,,,,,,,,,,,,"JPL 102",2455772.5,55772,2011-07-30.0,J2000,0.9794,96.19,1.981,103.75,246.78,137.43,359.96,190.39,0.001045,2455806.55,2011-09-02.0,3.45e+05,943,1.17,455,2.51,-0.358,6.8e-07,3.2e-03,1.8e-07,9.3e-06,4.9e-06,1.3e-05,1.8e-06,6.3e-03,5.2e-08,3.4e-05,1.7e+01,COM,"Otto Matic",1061,2010-04-10,2013-03-06,4103,,,1,.56443,,,,,,,,,
1003081,"     C/2010 G3 (WISE)","2010 G3",WISE,C,,,0,,,5.1,12.1,14.5,5.,0.03,,,,,,,,,,,,,"JPL 26",2455392.5,55392,2010-07-15.0,J2000,0.9981,2572,4.908,108.27,313.72,75.20,0.00,5138.94,7.556e-06,2455297.59,2010-04-11.0,4.76e+07,1.3e+05,4.49,1.75e+03,2.07,-0.859,1.1e-05,1.5e+01,9.3e-06,2.3e-05,6.8e-05,2.3e-04,6.5e-06,3.1e+01,6.8e-08,1.8e-03,4.3e+05,COM,"Otto Matic",1415,2009-03-28,2013-02-10,271,,,,.65728,,,,,,,,,
1003082,"     C/2010 H1 (Garradd)","2010 H1",Garradd,C,,,0,,,9.5,16.2,17.5,5.,0.03,,,,,,,,,,,,,"JPL 10",2455319.5,55319,2010-05-03.0,J2000,0.9997,8023,2.745,36.53,347.38,233.82,360.00,16043.93,1.371e-06,2455366.41,2010-06-18.9,2.63e+08,7.19e+05,1.9,739,1.4,1.65,2.9e-05,6.8e+02,7.7e-05,7.5e-04,5.2e-04,5.0e-03,8.2e-06,1.4e+03,1.8e-07,1.4e-02,3.4e+07,COM,"Otto Matic",133,2010-02-19,2010-07-02,46,,,,.71255,,,,,,,,,
1003083,"     P/2010 H2 (Vales)","2010 H2",Vales,P,,,0,,,7.0,,10.,,,,,,,,,,,,,,,"JPL 26",2455324.5,55324,2010-05-08.0,J2000,0.1929,3.851,3.108,14.25,64.31,130.12,7.78,4.59,0.1304,2455264.85,2010-03-09.3,2.76e+03,7.56,2.13,829,0.613,2.99,4.8e-06,5.1e-05,2.6e-05,1.4e-04,4.1e-04,7.8e-03,5.1e-03,6.1e-05,2.6e-06,3.8e-02,5.5e-02,JFc,"Otto Matic",141,2010-04-16,2010-09-04,1631,,,4,.46299,,,,,,,,,
1003084,"     P/2010 H4 (Scotti)","2010 H4",Scotti,P,,,0,,,10.9,14.0,10.,5.,0.03,,,,,,,,,,,,,"JPL 9",2455319.5,55319,2010-05-03.0,J2000,0.2722,6.623,4.821,2.31,44.85,181.16,356.46,8.43,0.05782,2455380.68,2010-07-03.1,6.23e+03,17,3.81,1.48e+03,0.0792,2.96,1.0e-03,5.1e-03,3.2e-03,3.0e-03,6.7e-03,4.3e-01,2.3e-01,6.5e-03,6.7e-05,4.1e+00,7.2e+00,JFc,"Otto Matic",62,2010-04-12,2010-06-13,56,,,6,.45975,,,,,,,,,
1003088,"     P/2010 H5 (Scotti)","2010 H5",Scotti,P,,,0,,,9.6,13.2,10.,5.,0.03,,,,,,,,,,,,,"JPL 6",2455339.5,55339,2010-05-23.0,J2000,0.1564,7.144,6.026,14.09,24.90,175.13,1.82,8.26,0.05162,2455304.21,2010-04-17.7,6.97e+03,19.1,5.02,1.96e+03,0.56,2.97,4.1e-05,3.6e-04,1.6e-04,3.2e-04,1.6e-04,4.2e-02,3.0e-02,4.2e-04,3.9e-06,5.9e-01,5.3e-01,JFc,"Otto Matic",389,2010-03-18,2011-04-11,67,,,4,.33352,,,,,,,,,
1003087,"     C/2010 J1 (Boattini)","2010 J1",Boattini,C,,,0,,,11.4,15.7,15.,5.,0.03,,,,,,,,,,,,,"JPL 17",2455339.5,55339,2010-05-23.0,J2000,0.9538,36.72,1.696,134.38,254.81,333.11,0.47,71.75,0.004429,2455232.32,2010-02-04.8,8.13e+04,223,0.735,286,2.35,-0.975,1.2e-04,9.3e-02,4.1e-05,6.9e-04,6.6e-04,4.1e-03,1.8e-03,1.8e-01,1.7e-05,7.0e-03,3.1e+02,COM,"Otto Matic",73,2010-05-06,2010-07-18,605,,,5,.55866,,,,,,,,,
1003089,"     C/2010 J2 (McNaught)","2010 J2",McNaught,C,,,0,,,10.1,12.9,9.5,5.,0.03,,,,,,,,,,,,,"JPL 32",2455424.5,55424,2010-08-16.0,J2000,0.9995,6263,3.387,125.85,311.79,4.62,0.00,12522.36,1.989e-06,2455351.37,2010-06-03.8,1.81e+08,4.96e+05,2.37,924,1.67,-1.34,9.6e-06,1.1e+02,3.6e-06,4.6e-05,2.3e-05,1.6e-04,3.9e-06,2.2e+02,5.3e-08,6.7e-04,4.8e+06,COM,"Otto Matic",413,2010-05-08,2011-06-25,543,,,,.68887,,,,,,,,,
1003090,"     P/2010 J3 (McMillan)","2010 J3",McMillan,P,,,0,,,11.4,14.7,11.5,5.,0.03,,,,,,,,,,,,,"JPL 26",2455356.5,55356,2010-06-09.0,J2000,0.7268,8.987,2.455,13.26,106.66,157.31,357.24,15.52,0.03658,2455431.96,2010-08-23.4,9.84e+03,26.9,1.45,562,0.85,2.34,1.4e-05,4.8e-04,5.5e-06,6.4e-05,2.3e-04,5.7e-04,1.7e-04,8.2e-04,2.9e-06,1.4e-03,7.8e-01,JFc,"Otto Matic",594,2010-02-03,2011-09-20,524,,,4,.49297,,,,,,,,,
1003091,"     C/2010 J4 (WISE)","2010 J4",WISE,C,,,0,,,19.6,21.1,10.,5.,0.03,,,,,,,,,,,,,"JPL 8",2455333.5,55333,2010-05-17.0,J2000,1.0000,1.694e+05,1.086,162.30,316.41,83.75,0.00,338831.51,1.413e-08,2455319.67,2010-05-03.1,2.55e+10,6.97e+07,0.307,119,0.782,-1.23,9.8e-03,2.6e+08,2.0e-04,2.2e-02,7.8e-03,4.5e-02,4.5e-04,5.2e+08,3.2e-05,4.1e-02,5.8e+13,COM,"Otto Matic",11,2010-05-12,2010-05-23,43,,,,.84528,T,,,,,,,,
1003140,"     P/2010 JC81 (WISE)","2010 JC81",WISE,P,,,0,,,10.3,13.5,10.,5.,0.03,,,,,,,,,,,,,"JPL 51",2455908.5,55908,2011-12-13.0,J2000,0.7774,8.133,1.811,38.69,30.77,12.57,9.79,14.46,0.04249,2455678.05,2011-04-26.5,8.47e+03,23.2,0.828,322,2.33,1.87,2.1e-06,7.7e-05,5.9e-07,1.7e-05,6.8e-05,9.4e-05,1.5e-04,1.4e-04,6.1e-07,3.6e-04,1.2e-01,HTC,"Otto Matic",1129,2010-05-10,2013-06-12,619,,,3,.66549,,,,,,,,,
1003112,"     C/2010 KW7 (WISE)","2010 KW7",WISE,C,,,0,,,15.9,,4.5,,,4.870,,0.047,,,,,,,,,0.22,"JPL 17",2455524.5,55524,2010-11-24.0,J2000,0.9743,99.85,2.570,147.06,104.76,332.31,0.04,197.12,0.0009879,2455480.85,2010-10-11.3,3.64e+05,998,1.63,633,2.08,-1.61,1.5e-05,5.8e-02,6.5e-06,6.1e-05,3.3e-05,4.6e-04,3.9e-05,1.2e-01,8.7e-07,1.5e-03,3.2e+02,COM,"Otto Matic",293,2010-05-16,2011-03-05,146,,,3,.68579,,,,,,,,,
1003097,"     C/2010 L3 (Catalina)","2010 L3",Catalina,C,,,0,,,4.7,9.9,10.,5.,0.03,,,,,,,,,,,,,"JPL 22",2455541.5,55541,2010-12-11.0,J2000,0.9992,1.303e+04,9.883,102.63,38.28,121.77,0.00,26053.20,6.625e-07,2455510.96,2010-11-10.4,5.43e+08,1.49e+06,9.29,3.62e+03,6.14,-0.852,4.7e-05,8.2e+02,7.7e-05,9.1e-05,1.2e-04,1.1e-03,1.9e-06,1.6e+03,6.2e-08,2.6e-02,5.1e+07,COM,"Otto Matic",1028,2010-06-15,2013-04-08,123,,,,.54458,,,,,,,,,
1003098,"     C/2010 L4 (WISE)","2010 L4",WISE,C,,,0,,,12.9,15.5,7.75,5.,0.03,,,,,,,,,,,,,"JPL 13",2455385.5,55385,2010-07-08.0,J2000,0.9647,80.07,2.826,102.82,125.54,95.77,0.18,157.32,0.001376,2455251.16,2010-02-23.6,2.62e+05,717,2.53,985,0.00138,-0.393,1.6e-04,3.7e-01,2.1e-04,2.0e-03,1.8e-03,8.3e-03,1.3e-03,7.3e-01,9.6e-06,2.8e-02,1.8e+03,COM,"Otto Matic",82,2010-06-15,2010-09-05,98,,,4,.69972,,,,,,,,,
1003099,"     C/2010 L5 (WISE)","2010 L5",WISE,C,Y,,0,,,18.9,20.6,4.5,5.,0.03,,,,,,,,,,,,,"JPL 7",2455379.5,55379,2010-07-02.0,J2000,0.9042,8.26,0.791,147.05,206.47,214.76,2.90,15.73,0.04152,2455309.66,2010-04-23.1,8.67e+03,23.7,0.113,44,0.217,-0.273,1.3e-03,1.2e-01,7.5e-04,7.5e-03,3.2e-03,9.6e-02,6.6e-02,2.3e-01,9.2e-04,5.2e-02,1.9e+02,HTC,"Otto Matic",31,2010-06-14,2010-07-15,34,,,8,.9058,,,,,,,,,
1003100,"     C/2010 M1 (Gibbs)","2010 M1",Gibbs,C,,,0,,,7.4,,10.,,,,,,,,,,,,,,,"JPL 9",2455368.5,55368,2010-06-21.0,J2000,1.0039,-2032,7.977,116.58,66.49,167.19,-0.00,,1.076e-05,2455538.23,2010-12-07.7,,,6.98,2.72e+03,2.69,-1.58,5.2e-03,2.7e+03,4.6e-03,4.8e-02,2.5e-02,1.5e-01,3.6e-03,,2.2e-05,2.3e+00,,HYP,"Otto Matic",51,2010-05-18,2010-07-08,24,,,,.45066,,,,,,,,,
1003103,"     C/2010 R1 (LINEAR)","2010 R1",LINEAR,C,,,0,,,6.5,10.4,10.,5.,0.03,,,,,,,,,,,,,"JPL 85",2456085.5,56085,2012-06-07.0,J2000,1.0037,-1534,5.621,156.93,343.65,114.50,0.00,,1.641e-05,2456066.39,2012-05-18.8,,,4.69,1.83e+03,1.24,-2.71,6.0e-06,2.5e+00,5.0e-06,1.0e-05,3.8e-05,7.4e-05,7.7e-07,,4.1e-08,6.5e-04,,HYP,"Otto Matic",1303,2010-09-04,2014-03-30,1572,,,,.73272,,,,,,,,,
1003105,"     C/2010 S1 (LINEAR)","2010 S1",LINEAR,C,,,0,,,5.8,,6.75,,,,,,,,,,,,,,,"JPL 181",2456229.5,56229,2012-10-29.0,J2000,1.0012,-4725,5.900,125.34,93.43,118.62,-0.00,,3.035e-06,2456432.83,2013-05-20.3,,,5.2,2.03e+03,2.18,-1.74,2.2e-06,8.3e+00,1.9e-06,4.1e-06,7.9e-06,2.7e-05,1.6e-06,,8.0e-09,3.0e-04,,HYP,"Otto Matic",1762,2010-09-21,2015-07-19,8511,,,,.52368,,,,,,,,,
1003107,"     P/2010 T2 (PANSTARRS)","2010 T2",PANSTARRS,P,,,0,,,7.3,14.5,17.5,5.,0.03,,,,,,,,,,,,,"JPL 9",2455512.5,55512,2010-11-12.0,J2000,0.3232,5.546,3.754,8.01,59.65,355.94,341.90,7.34,0.07546,2455752.33,2011-07-09.8,4.77e+03,13.1,2.77,1.08e+03,0.619,2.87,4.7e-04,2.3e-03,1.1e-03,6.6e-04,4.1e-03,7.5e-02,2.0e-02,3.1e-03,4.8e-05,4.1e-01,3.0e+00,JFc,"Otto Matic",88,2010-10-06,2011-01-02,33,,,6,.73494,,,,,,,,,
1003111,"     C/2010 U3 (Boattini)","2010 U3",Boattini,C,,,0,,,6.3,8.3,6.25,5.,0.03,,,,,,,,,,,,,"JPL 152",2457922.5,57922,2017-06-18.0,J2000,1.0009,-9881,8.446,55.51,43.07,88.07,-0.00,,1.003e-06,2458540.62,2019-02-26.1,,,7.93,3.09e+03,6.33,2.05,2.6e-06,3.0e+01,4.1e-06,7.6e-06,1.2e-05,5.4e-05,2.8e-06,,4.5e-09,1.0e-03,,HYP,"Otto Matic",6370,2005-11-05,2023-04-15,4354,,,,.53356,,,,,,,,,
1003161,"     P/2010 UH55 (Spacewatch)","2010 UH55",Spacewatch,P,,,0,,,7.1,15.2,18.,5.,0.03,,,,,,,,,,,,,"JPL 16",2455677.5,55677,2011-04-26.0,J2000,0.5751,6.515,2.768,8.66,235.26,221.62,359.15,10.26,0.05927,2455691.86,2011-05-10.3,6.07e+03,16.6,1.79,697,0.497,2.61,1.5e-05,2.4e-04,5.4e-06,2.9e-05,1.1e-04,4.5e-04,1.0e-04,3.7e-04,3.2e-06,2.0e-03,3.3e-01,JFc,"Otto Matic",558,2010-09-12,2012-03-23,164,,,4,.55496,,,,,,,,,
1003113,"     C/2010 X1 (Elenin)","2010 X1",Elenin,C,,,0,,,12.6,,6.25,,,,,,,,,,,,,,,"JPL 39",2455651.5,55651,2011-03-31.0,J2000,1.0001,-7173,0.482,1.84,323.24,343.80,-0.00,,1.622e-06,2455815.22,2011-09-10.7,,,0.0306,11.9,0.148,0.861,1.8e-06,2.0e+02,2.7e-06,4.5e-05,9.0e-04,9.0e-04,1.1e-05,,6.7e-08,3.6e-04,,HYP,"Otto Matic",271,2010-12-10,2011-09-07,2235,,,,.59392,,-4.8e-08,1.2e-08,6.3e-08,8.0e-09,,,,
1003119,"     C/2011 A3 (Gibbs)","2011 A3",Gibbs,C,,,0,,,9.9,12.2,8.5,5.,0.03,,,,,,,,,,,,,"JPL 62",2455749.5,55749,2011-07-07.0,J2000,0.9980,1169,2.345,26.07,124.90,141.16,360.00,2335.35,2.466e-05,2455911.59,2011-12-16.0,1.46e+07,4e+04,1.38,539,1.53,1.71,5.8e-06,3.4e+00,2.5e-06,1.4e-05,8.0e-05,1.2e-04,1.7e-05,6.7e+00,1.1e-07,2.8e-04,6.3e+04,COM,"Otto Matic",995,2011-01-15,2013-10-06,1747,,,,.53514,,8.0e-08,6.2e-09,4.8e-08,7.4e-09,-5.1e-09,1.7e-09,,
